1stFlrSF,2ndFlrSF,3SsnPorch,AllRooms,Alley,AsphShn,Bath,BedroomAbvGr,BldgType,BsmtBath,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtQual,BsmtUnfSF,CentralAir_Y,Density,Dortmund_Nordstadt,Electrical,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond,ExterQual,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional,GarageArea,GarageCars,GarageCond,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GoodNbh,GrLivArea,Heating,HeatingQC,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,NearPark,NearRailroad,NearStreet,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RelFirePlaces,RelKitchen,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,VeryGoodNbh,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1010,1257,0,10.5,0,0,2.5,4,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1010,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,390,2,3,0,1,0,3,0,0,0,1,0,0,2002.0,0,2267,1,5,0,0,0,0,0,1,0,0,222,1,4,0,1,8068,0,70.04995836802665,1,0,60,0.0,0,0,0,0,0,0,12,0,0,0,46,5,6,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,8,1010,0,120,2002,2002,2009,200000
811,741,0,8.5,0,0,2.5,3,1,1.0,3,0,550,0,1,0,0,0,0,0,0,0,0,0,0,1,4,163,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,3,1,0,1,0,0,0,0,0,434,2,3,0,1,0,3,0,1,0,0,0,0,1975.0,0,1552,1,3,0,0,0,0,0,1,0,0,223,1,3,0,1,11475,0,85.0,0,0,60,0.0,0,0,0,0,0,0,2,0,1,0,208,6,6,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,713,0,209,1975,1975,2006,179900
864,0,0,5.0,0,0,1.0,2,1,0.0,3,0,524,180,1,0,0,0,0,0,0,0,0,1,0,0,3,160,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,576,2,3,0,0,1,3,0,0,0,0,0,1,1989.0,0,864,1,4,0,0,1,0,0,0,0,0,224,1,3,0,1,10500,1,70.0,0,0,20,0.0,0,0,0,0,0,0,3,0,0,0,0,6,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,864,0,216,1971,1971,2009,97000
2392,0,0,10.0,0,0,2.0,3,1,0.0,3,3,56,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2336,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,5,1,0,0,1,0,0,0,0,968,3,3,1,0,0,3,0,1,0,0,0,0,2003.0,1,2392,1,5,0,0,1,0,0,0,0,0,225,1,5,0,1,13472,0,103.0,0,0,20,922.0,1,0,0,0,0,0,6,0,0,0,105,5,10,1,0,0,5,5,0,0,0,1,0,0,0,0,0,2,8,2392,1,248,2003,2003,2009,386250
630,672,0,8.5,0,0,2.5,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,630,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,280,1,3,0,0,1,3,0,0,0,0,0,1,1991.0,0,1302,1,3,0,0,0,0,0,1,0,0,226,1,3,0,1,1680,0,21.0,0,0,160,142.0,1,0,0,0,0,0,5,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,630,0,0,1971,1971,2009,112000
1214,1306,0,11.5,0,0,2.5,4,1,0.0,3,0,565,0,0,0,1,0,0,0,0,0,0,0,0,1,4,638,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,721,3,3,0,1,0,3,0,1,0,0,0,0,1995.0,1,2520,1,5,0,0,0,0,0,1,0,0,227,1,4,0,1,9950,0,82.0,1,0,60,290.0,1,0,0,0,0,0,6,0,0,0,114,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,9,1203,1,224,1995,1995,2007,290000
483,504,0,6.5,0,0,1.5,2,0,0.0,3,0,321,0,0,0,0,0,1,0,0,0,0,0,0,1,3,162,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,280,1,3,0,0,1,3,0,0,0,0,0,1,1987.0,0,987,1,3,0,0,0,0,0,1,0,0,228,1,3,0,1,1869,0,21.0,0,0,160,127.0,1,0,0,0,0,0,9,0,0,0,0,6,6,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,483,0,0,1970,1970,2008,106000
912,0,0,6.0,0,0,1.0,3,1,0.0,3,0,842,0,1,0,0,0,0,0,0,0,0,0,0,1,3,70,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,2,1,0,1,0,0,0,0,0,336,1,3,0,0,1,3,0,0,0,0,0,1,1974.0,0,912,1,3,0,0,1,0,0,0,0,0,229,1,3,0,1,8521,1,70.0,0,0,20,0.0,0,0,0,0,0,0,5,0,0,1,0,5,5,1,0,0,2,3,0,1,0,0,0,0,0,0,0,2,5,912,0,0,1967,1967,2010,125000
1555,0,0,9.0,0,0,2.0,2,1,0.0,3,2,16,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1357,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,430,2,3,1,0,0,3,0,1,0,0,0,0,2005.0,0,1555,1,5,0,0,1,0,0,0,0,0,230,1,4,0,1,3182,0,43.0,0,0,120,16.0,1,0,0,0,0,0,5,0,0,0,20,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,7,1373,0,143,2005,2006,2009,192500
1194,0,0,7.0,0,0,1.0,3,1,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1194,1,1,0,1,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,312,1,3,0,1,0,3,0,1,0,0,0,0,1959.0,0,1194,1,3,0,0,1,0,0,0,0,0,231,1,3,0,1,8760,0,73.0,0,0,20,220.0,1,0,0,0,0,0,4,0,0,0,0,6,6,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,6,1194,0,0,1959,1959,2010,148000
1490,1304,0,11.5,0,0,2.5,4,1,1.0,3,0,689,0,0,0,1,0,0,0,0,0,0,0,0,1,4,773,1,1,0,1,202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,810,3,3,1,0,0,3,0,1,0,0,0,0,1995.0,1,2794,1,5,0,0,0,0,0,1,0,0,232,1,5,0,1,15138,0,174.0,1,0,60,506.0,1,0,0,0,0,0,7,0,0,0,146,5,8,1,0,0,3,5,0,1,0,0,0,0,0,0,0,2,9,1462,1,0,1995,1996,2009,403000
483,504,0,6.5,0,0,1.5,2,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,483,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,288,1,3,0,0,1,3,0,1,0,0,0,0,1972.0,0,987,1,3,0,0,0,0,0,1,0,0,233,1,3,0,1,1680,0,21.0,0,0,160,297.0,1,0,0,0,0,0,6,0,0,0,0,5,6,1,0,0,1,3,0,1,0,0,0,0,0,0,0,2,5,483,0,0,1972,1972,2006,94500
894,0,0,6.0,0,0,1.0,3,1,1.0,4,2,182,712,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,308,1,3,0,0,1,3,0,1,0,0,0,0,1976.0,0,894,1,3,0,0,1,0,0,0,0,0,234,1,3,0,1,10650,1,75.0,0,0,20,0.0,0,0,0,0,0,0,2,0,0,0,0,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,894,0,365,1976,1976,2010,128200
860,1100,0,10.5,0,0,2.5,4,1,1.0,3,0,625,0,0,0,1,0,0,0,0,0,0,0,0,1,4,235,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,2,0,0,1,0,0,0,0,440,2,3,1,0,0,3,0,0,0,1,0,0,2002.0,0,1960,1,5,0,0,0,0,0,1,0,0,235,1,4,0,1,7851,0,70.04995836802665,0,0,60,103.68526170798899,0,0,0,0,0,0,5,0,0,0,48,5,6,1,0,0,6,4,0,1,0,0,0,0,0,0,0,2,8,860,0,288,2002,2002,2010,216500
483,504,0,6.5,0,0,1.5,2,1,0.0,3,0,358,0,1,0,0,0,0,0,0,0,0,0,0,1,3,125,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,264,1,3,0,0,1,3,0,0,0,0,0,1,1971.0,0,987,1,3,0,0,0,0,0,1,0,0,236,1,3,0,1,1680,0,21.0,0,0,160,604.0,1,0,0,0,0,0,8,0,0,0,0,3,6,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,483,0,0,1971,1971,2008,89500
1414,0,0,8.0,0,0,2.0,3,1,0.0,3,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1390,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,494,2,3,0,1,0,3,0,1,0,0,0,0,2004.0,0,1414,1,5,0,0,1,0,0,0,0,0,237,1,4,0,1,8773,1,65.0,0,0,20,98.0,1,0,0,0,0,0,5,0,0,0,105,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,6,1414,0,132,2004,2004,2010,185500
1014,730,238,9.5,0,0,2.5,3,1,0.0,3,0,402,0,0,1,0,0,0,0,0,0,0,0,0,1,4,594,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,457,2,3,0,1,0,3,0,1,0,0,0,0,1993.0,0,1744,1,5,0,0,0,0,0,1,0,0,238,1,4,0,1,9453,1,70.04995836802665,1,0,60,0.0,0,0,0,0,0,0,2,0,1,0,70,7,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,996,0,370,1993,2003,2010,194500
1694,0,0,9.0,0,0,2.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1694,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,818,3,3,1,0,0,3,0,1,0,0,0,0,2007.0,1,1694,1,5,0,0,1,0,0,0,0,0,239,1,4,0,1,12030,0,93.0,0,0,20,254.0,1,0,0,0,0,0,12,0,0,0,228,5,8,1,0,0,0,4,0,0,0,1,0,0,1,1,0,2,7,1694,1,168,2007,2007,2007,318000
798,689,0,8.5,0,0,1.5,3,1,0.0,2,0,94,0,0,0,0,1,0,0,0,0,0,0,0,1,3,641,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,220,1,3,0,0,1,3,0,0,0,0,0,1,1949.0,0,1487,1,3,1,0,0,0,0,0,0,0,240,1,3,0,1,8741,0,52.0,0,0,50,0.0,0,0,0,0,0,0,4,0,0,0,140,4,6,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,7,735,0,0,1945,1950,2010,113000
1566,0,0,9.0,0,0,2.0,3,1,1.0,3,2,1078,0,0,0,1,0,0,0,0,0,0,0,0,1,4,488,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,750,2,3,0,1,0,3,0,1,0,0,0,0,2008.0,1,1566,1,5,0,0,1,0,0,0,0,0,241,1,4,0,1,9000,0,75.0,0,0,20,36.0,1,0,0,0,0,0,4,0,0,0,168,5,8,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,1566,0,144,2008,2008,2010,262500
866,0,0,5.0,0,0,1.0,2,1,0.0,3,0,329,0,1,0,0,0,0,0,0,0,0,0,0,1,3,357,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,866,1,4,0,0,1,0,0,0,0,0,242,1,4,0,1,3880,0,40.0,0,0,30,0.0,0,0,0,0,0,0,8,0,0,0,42,9,5,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,4,686,0,58,1945,1997,2007,110500
889,551,0,7.0,0,0,1.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,540,0,2,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,352,1,3,0,0,1,2,0,1,0,0,0,0,1940.0,0,1440,1,4,1,0,0,0,0,0,0,0,243,1,3,0,1,5000,1,63.0,0,0,50,0.0,0,0,0,0,0,0,4,0,0,0,0,4,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,540,0,0,1900,1950,2006,79000
626,591,0,7.5,0,0,1.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,626,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,288,1,3,0,1,0,3,0,1,0,0,0,0,1980.0,0,1217,1,3,0,0,0,0,0,1,0,0,244,1,3,0,1,10762,1,75.0,0,0,160,0.0,0,0,0,0,0,0,4,0,0,0,28,6,6,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,626,0,0,1980,1980,2009,120000
1222,888,0,10.5,0,0,2.5,3,1,1.0,3,0,695,0,0,0,1,0,0,0,0,0,0,0,0,1,4,253,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,2,2,0,0,1,0,0,0,0,463,2,3,0,1,0,3,0,1,0,0,0,0,1994.0,0,2110,1,5,0,0,0,0,0,1,0,0,245,1,4,0,1,8880,0,70.04995836802665,1,0,60,0.0,0,0,0,0,0,0,5,0,0,0,130,5,7,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,8,948,0,0,1994,2002,2010,205000
1872,0,0,8.0,0,0,2.0,3,1,0.5,3,2,929,0,0,0,1,0,0,0,0,0,0,0,0,1,4,916,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,604,2,3,1,0,0,3,0,1,0,0,0,0,1988.0,0,1872,1,4,0,0,1,0,0,0,0,0,246,1,3,0,1,10400,0,80.0,0,0,20,102.0,1,0,0,0,0,0,6,0,0,0,39,5,7,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,1845,0,197,1988,1988,2006,241500
908,1020,0,11.0,2,0,2.0,4,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1020,0,2,1,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,440,1,1,0,0,1,1,0,0,0,0,0,1,1910.0,0,1928,1,4,0,0,0,0,0,1,0,0,247,2,2,0,1,9142,0,69.0,0,0,190,0.0,0,0,0,0,0,0,4,0,0,0,60,8,6,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,9,1020,0,0,1910,1950,2006,137000
1375,0,0,6.0,0,0,1.0,2,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1367,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,451,2,3,0,0,1,3,0,1,0,0,0,0,1954.0,0,1375,1,5,0,0,1,0,0,0,0,0,248,1,3,0,1,11310,0,75.0,0,0,20,0.0,0,0,0,0,0,0,6,0,0,0,30,5,6,1,0,0,3,3,0,0,0,1,0,0,0,0,0,2,5,1367,0,0,1954,1954,2006,140000
840,828,0,10.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,840,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500,2,3,0,1,0,3,0,1,0,0,0,0,2003.0,0,1668,1,5,0,0,0,0,0,1,0,0,249,1,4,0,1,11317,0,72.0,0,0,60,101.0,1,0,0,0,0,0,9,0,0,0,68,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,8,840,0,144,2003,2003,2007,180000
1444,700,0,9.0,0,0,2.0,4,1,0.5,3,3,697,0,0,0,0,0,1,0,0,0,0,0,0,1,4,747,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,3,2,0,1,0,0,0,0,0,389,2,3,1,0,0,3,0,1,0,0,0,0,1958.0,0,2144,1,4,1,0,0,0,0,0,0,0,250,1,4,1,2,159000,1,70.04995836802665,1,0,50,472.0,0,0,0,1,0,500,6,0,0,0,98,7,6,1,0,0,6,4,0,1,0,0,0,0,0,0,0,2,7,1444,0,0,1958,2006,2007,277000
1306,0,0,7.0,0,0,1.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,728,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,1306,1,5,0,0,1,0,0,0,0,0,251,1,2,0,1,5350,0,55.0,1,0,30,0.0,0,0,0,1,0,450,5,0,0,0,0,2,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,6,728,0,263,1940,1966,2010,76500
1625,0,0,7.0,0,0,2.0,2,1,1.5,3,3,1573,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,538,2,3,1,0,0,3,0,1,0,0,0,0,2006.0,0,1625,1,5,0,0,1,0,0,0,0,0,252,1,4,1,2,4750,0,44.0,1,0,120,481.0,1,0,0,0,0,0,12,0,0,0,0,5,8,1,0,0,4,4,0,0,0,1,0,0,0,0,153,2,5,1573,0,123,2006,2007,2007,235000
798,842,0,8.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,798,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,520,2,3,0,1,0,3,0,1,0,0,0,0,2004.0,0,1640,1,5,0,0,0,0,0,1,0,0,253,1,4,0,1,8366,0,65.0,1,0,60,0.0,0,0,0,0,0,0,12,0,0,0,45,5,6,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,6,798,0,138,2004,2004,2008,173000
1302,0,0,9.0,0,0,2.0,3,1,0.5,3,3,270,580,0,0,0,1,0,0,1,0,0,0,0,0,4,452,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,309,1,3,0,1,0,3,0,1,0,0,0,0,1964.0,0,1302,1,5,0,0,0,0,0,0,0,1,254,1,4,0,1,9350,0,85.0,0,0,80,108.0,1,0,0,0,0,0,10,0,0,0,0,7,6,1,0,0,0,4,0,0,0,1,0,0,0,0,0,2,7,1302,0,333,1964,1991,2007,158000
1314,0,0,6.0,0,0,1.0,3,1,1.0,3,0,922,0,0,0,0,0,1,0,0,0,0,0,0,1,3,392,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,294,1,3,0,1,0,3,0,1,0,0,0,0,1957.0,0,1314,1,3,0,0,1,0,0,0,0,0,255,1,3,0,1,8400,0,70.0,0,0,20,0.0,0,0,0,0,0,0,6,0,0,0,0,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,1314,0,250,1957,1957,2010,145000
1005,1286,0,10.5,0,0,2.5,4,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,975,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,429,2,3,1,0,0,3,0,0,0,1,0,0,1999.0,0,2291,1,5,0,0,0,0,0,1,0,0,256,1,4,0,1,8738,0,66.0,1,0,60,302.0,1,0,0,0,0,0,2,0,0,0,0,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,8,975,0,192,1999,1999,2006,230000
864,864,0,9.5,0,0,2.5,3,1,0.0,3,0,503,0,0,0,0,0,1,0,0,0,0,0,0,1,4,361,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,673,2,3,0,1,0,3,0,1,0,0,0,0,2003.0,1,1728,1,5,0,0,0,0,0,1,0,0,257,1,4,0,1,8791,0,64.0,1,0,60,0.0,0,0,0,0,0,0,5,0,0,0,56,5,6,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,864,0,216,2003,2003,2008,207500
1604,0,0,10.5,0,0,2.5,3,1,1.0,3,0,1334,0,0,0,1,0,0,0,0,0,0,0,0,1,4,270,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,660,2,3,0,1,0,3,0,1,0,0,0,0,2006.0,0,1604,1,5,0,0,1,0,0,0,0,0,258,1,4,0,1,8814,0,68.0,0,0,20,180.0,1,0,0,0,0,0,3,0,0,0,110,5,7,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,8,1604,0,123,2006,2006,2009,220000
963,829,245,9.5,0,0,2.5,3,1,0.0,3,0,361,0,0,0,1,0,0,0,0,0,0,0,0,1,4,602,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,564,2,3,0,1,0,3,0,1,0,0,0,0,2001.0,0,1792,1,5,0,0,0,0,0,1,0,0,259,1,4,0,1,12435,0,80.0,0,0,60,172.0,1,0,0,0,0,0,5,0,0,0,96,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,7,963,0,0,2001,2001,2008,231500
882,0,0,5.0,0,0,1.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,308,1,3,0,0,1,3,0,0,0,0,0,1,1956.0,0,882,1,4,0,0,1,0,0,0,0,0,260,1,3,0,1,12702,0,70.0,0,0,20,0.0,0,0,0,0,0,0,12,0,0,0,45,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,0,0,0,1956,1956,2008,97000
1382,0,0,7.0,0,0,1.0,3,1,1.0,3,3,672,690,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,1,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,3,1,0,1,0,0,0,0,0,884,2,3,0,0,1,3,0,1,0,0,0,0,1991.0,0,1382,1,3,0,0,0,0,0,0,0,1,261,1,3,0,1,19296,1,120.0,0,0,80,399.0,1,0,0,0,0,0,5,0,0,1,0,5,6,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,1362,0,0,1962,1962,2009,176000
1482,1092,0,12.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1482,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,868,3,3,1,0,0,3,0,0,0,1,0,0,2007.0,0,2574,1,5,0,0,0,0,0,1,0,0,262,1,5,0,1,9588,0,69.0,1,0,60,270.0,1,0,0,0,0,0,11,0,0,0,148,5,8,1,0,0,4,5,0,1,0,0,0,0,1,1,0,2,10,1482,0,0,2007,2007,2007,276000
1212,0,0,7.0,0,0,1.0,3,1,1.0,4,2,506,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,3,1,0,1,0,0,0,0,0,492,2,3,0,0,1,3,0,1,0,0,0,0,1978.0,0,1212,1,3,0,0,0,0,0,0,0,1,263,1,3,0,1,8471,1,88.0,1,0,80,46.0,1,0,0,0,0,0,7,0,0,0,12,7,6,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,506,0,292,1977,1995,2006,151000
926,0,0,7.0,0,0,1.0,3,1,1.0,3,0,234,692,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,484,2,3,0,0,1,3,0,0,0,0,0,1,1974.0,0,1316,1,3,1,0,0,0,0,0,0,0,264,1,3,0,1,5500,1,50.0,0,390,50,0.0,0,0,0,0,0,0,4,0,0,0,0,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,926,0,0,1929,2001,2010,130000
