,Anfangswert 0,Anfangswert 237,Anfangswert 474,Anfangswert 711,Anfangswert 948,Anfangswert 1185,Anfangswert 1422,Anfangswert 1659,Anfangswert 1896,Anfangswert 2133,Anfangswert 2370,Anfangswert 2607,Anfangswert 2844,Anfangswert 3081,Anfangswert 3318,Anfangswert 3555,Anfangswert 3792,Anfangswert 4029,Anfangswert 4266,Anfangswert 4503,Anfangswert 4740,Anfangswert 4977,Anfangswert 5214,Anfangswert 5451,Anfangswert 5688,Anfangswert 5925,Anfangswert 6162,Anfangswert 6399,Anfangswert 6636,Anfangswert 6873,Anfangswert 7110,Anfangswert 7347,Anfangswert 7584,Anfangswert 7821,Anfangswert 8058,Anfangswert 8295,Anfangswert 8532,Anfangswert 8769,Anfangswert 9006,Anfangswert 9243,Anfangswert 9480,Anfangswert 9717,Anfangswert 9954
1343,0.0208,0.6045,0.1882,0.7719,0.3556,0.9393,0.523,0.1067,0.6904,0.2741,0.8578,0.4415,0.0252,0.6089,0.1926,0.7763,0.36,0.9437,0.5274,0.1111,0.6948,0.2785,0.8622,0.4459,0.0296,0.6133,0.197,0.7807,0.3644,0.9481,0.5318,0.1155,0.6992,0.2829,0.8666,0.4503,0.034,0.6177,0.2014,0.7851,0.3688,0.9525,0.5362
1344,0.6464,0.1501,0.6538,0.1575,0.6612,0.1649,0.6686,0.1723,0.676,0.1797,0.6834,0.1871,0.6908,0.1945,0.6982,0.2019,0.7056,0.2093,0.713,0.2167,0.7204,0.2241,0.7278,0.2315,0.7352,0.2389,0.7426,0.2463,0.75,0.2537,0.7574,0.2611,0.7648,0.2685,0.7722,0.2759,0.7796,0.2833,0.787,0.2907,0.7944,0.2981,0.8018
1345,0.232,0.6557,0.0794,0.5031,0.9268,0.3505,0.7742,0.1979,0.6216,0.0453,0.469,0.8927,0.3164,0.7401,0.1638,0.5875,0.0112,0.4349,0.8586,0.2823,0.706,0.1297,0.5534,0.9771,0.4008,0.8245,0.2482,0.6719,0.0956,0.5193,0.943,0.3667,0.7904,0.2141,0.6378,0.0615,0.4852,0.9089,0.3326,0.7563,0.18,0.6037,0.0274
1346,0.7776,0.1213,0.465,0.8087,0.1524,0.4961,0.8398,0.1835,0.5272,0.8709,0.2146,0.5583,0.902,0.2457,0.5894,0.9331,0.2768,0.6205,0.9642,0.3079,0.6516,0.9953,0.339,0.6827,0.0264,0.3701,0.7138,0.0575,0.4012,0.7449,0.0886,0.4323,0.776,0.1197,0.4634,0.8071,0.1508,0.4945,0.8382,0.1819,0.5256,0.8693,0.213
1347,0.2832,0.5469,0.8106,0.0743,0.338,0.6017,0.8654,0.1291,0.3928,0.6565,0.9202,0.1839,0.4476,0.7113,0.975,0.2387,0.5024,0.7661,0.0298,0.2935,0.5572,0.8209,0.0846,0.3483,0.612,0.8757,0.1394,0.4031,0.6668,0.9305,0.1942,0.4579,0.7216,0.9853,0.249,0.5127,0.7764,0.0401,0.3038,0.5675,0.8312,0.0949,0.3586
1348,0.7488,0.9325,0.1162,0.2999,0.4836,0.6673,0.851,0.0347,0.2184,0.4021,0.5858,0.7695,0.9532,0.1369,0.3206,0.5043,0.688,0.8717,0.0554,0.2391,0.4228,0.6065,0.7902,0.9739,0.1576,0.3413,0.525,0.7087,0.8924,0.0761,0.2598,0.4435,0.6272,0.8109,0.9946,0.1783,0.362,0.5457,0.7294,0.9131,0.0968,0.2805,0.4642
1349,0.1744,0.2781,0.3818,0.4855,0.5892,0.6929,0.7966,0.9003,0.004,0.1077,0.2114,0.3151,0.4188,0.5225,0.6262,0.7299,0.8336,0.9373,0.041,0.1447,0.2484,0.3521,0.4558,0.5595,0.6632,0.7669,0.8706,0.9743,0.078,0.1817,0.2854,0.3891,0.4928,0.5965,0.7002,0.8039,0.9076,0.0113,0.115,0.2187,0.3224,0.4261,0.5298
1350,0.56,0.5837,0.6074,0.6311,0.6548,0.6785,0.7022,0.7259,0.7496,0.7733,0.797,0.8207,0.8444,0.8681,0.8918,0.9155,0.9392,0.9629,0.9866,0.0103,0.034,0.0577,0.0814,0.1051,0.1288,0.1525,0.1762,0.1999,0.2236,0.2473,0.271,0.2947,0.3184,0.3421,0.3658,0.3895,0.4132,0.4369,0.4606,0.4843,0.508,0.5317,0.5554
1351,0.9056,0.8493,0.793,0.7367,0.6804,0.6241,0.5678,0.5115,0.4552,0.3989,0.3426,0.2863,0.23,0.1737,0.1174,0.0611,0.0048,0.9485,0.8922,0.8359,0.7796,0.7233,0.667,0.6107,0.5544,0.4981,0.4418,0.3855,0.3292,0.2729,0.2166,0.1603,0.104,0.0477,0.9914,0.9351,0.8788,0.8225,0.7662,0.7099,0.6536,0.5973,0.541
1352,0.2112,0.0749,0.9386,0.8023,0.666,0.5297,0.3934,0.2571,0.1208,0.9845,0.8482,0.7119,0.5756,0.4393,0.303,0.1667,0.0304,0.8941,0.7578,0.6215,0.4852,0.3489,0.2126,0.0763,0.94,0.8037,0.6674,0.5311,0.3948,0.2585,0.1222,0.9859,0.8496,0.7133,0.577,0.4407,0.3044,0.1681,0.0318,0.8955,0.7592,0.6229,0.4866
1353,0.4768,0.2605,0.0442,0.8279,0.6116,0.3953,0.179,0.9627,0.7464,0.5301,0.3138,0.0975,0.8812,0.6649,0.4486,0.2323,0.016,0.7997,0.5834,0.3671,0.1508,0.9345,0.7182,0.5019,0.2856,0.0693,0.853,0.6367,0.4204,0.2041,0.9878,0.7715,0.5552,0.3389,0.1226,0.9063,0.69,0.4737,0.2574,0.0411,0.8248,0.6085,0.3922
1354,0.7024,0.4061,0.1098,0.8135,0.5172,0.2209,0.9246,0.6283,0.332,0.0357,0.7394,0.4431,0.1468,0.8505,0.5542,0.2579,0.9616,0.6653,0.369,0.0727,0.7764,0.4801,0.1838,0.8875,0.5912,0.2949,0.9986,0.7023,0.406,0.1097,0.8134,0.5171,0.2208,0.9245,0.6282,0.3319,0.0356,0.7393,0.443,0.1467,0.8504,0.5541,0.2578
1355,0.888,0.5117,0.1354,0.7591,0.3828,0.0065,0.6302,0.2539,0.8776,0.5013,0.125,0.7487,0.3724,0.9961,0.6198,0.2435,0.8672,0.4909,0.1146,0.7383,0.362,0.9857,0.6094,0.2331,0.8568,0.4805,0.1042,0.7279,0.3516,0.9753,0.599,0.2227,0.8464,0.4701,0.0938,0.7175,0.3412,0.9649,0.5886,0.2123,0.836,0.4597,0.0834
1356,0.0336,0.5773,0.121,0.6647,0.2084,0.7521,0.2958,0.8395,0.3832,0.9269,0.4706,0.0143,0.558,0.1017,0.6454,0.1891,0.7328,0.2765,0.8202,0.3639,0.9076,0.4513,0.995,0.5387,0.0824,0.6261,0.1698,0.7135,0.2572,0.8009,0.3446,0.8883,0.432,0.9757,0.5194,0.0631,0.6068,0.1505,0.6942,0.2379,0.7816,0.3253,0.869
1357,0.1392,0.6029,0.0666,0.5303,0.994,0.4577,0.9214,0.3851,0.8488,0.3125,0.7762,0.2399,0.7036,0.1673,0.631,0.0947,0.5584,0.0221,0.4858,0.9495,0.4132,0.8769,0.3406,0.8043,0.268,0.7317,0.1954,0.6591,0.1228,0.5865,0.0502,0.5139,0.9776,0.4413,0.905,0.3687,0.8324,0.2961,0.7598,0.2235,0.6872,0.1509,0.6146
1358,0.2048,0.5885,0.9722,0.3559,0.7396,0.1233,0.507,0.8907,0.2744,0.6581,0.0418,0.4255,0.8092,0.1929,0.5766,0.9603,0.344,0.7277,0.1114,0.4951,0.8788,0.2625,0.6462,0.0299,0.4136,0.7973,0.181,0.5647,0.9484,0.3321,0.7158,0.0995,0.4832,0.8669,0.2506,0.6343,0.018,0.4017,0.7854,0.1691,0.5528,0.9365,0.3202
1359,0.2304,0.5341,0.8378,0.1415,0.4452,0.7489,0.0526,0.3563,0.66,0.9637,0.2674,0.5711,0.8748,0.1785,0.4822,0.7859,0.0896,0.3933,0.697,0.0007,0.3044,0.6081,0.9118,0.2155,0.5192,0.8229,0.1266,0.4303,0.734,0.0377,0.3414,0.6451,0.9488,0.2525,0.5562,0.8599,0.1636,0.4673,0.771,0.0747,0.3784,0.6821,0.9858
1360,0.216,0.4397,0.6634,0.8871,0.1108,0.3345,0.5582,0.7819,0.0056,0.2293,0.453,0.6767,0.9004,0.1241,0.3478,0.5715,0.7952,0.0189,0.2426,0.4663,0.69,0.9137,0.1374,0.3611,0.5848,0.8085,0.0322,0.2559,0.4796,0.7033,0.927,0.1507,0.3744,0.5981,0.8218,0.0455,0.2692,0.4929,0.7166,0.9403,0.164,0.3877,0.6114
1361,0.1616,0.3053,0.449,0.5927,0.7364,0.8801,0.0238,0.1675,0.3112,0.4549,0.5986,0.7423,0.886,0.0297,0.1734,0.3171,0.4608,0.6045,0.7482,0.8919,0.0356,0.1793,0.323,0.4667,0.6104,0.7541,0.8978,0.0415,0.1852,0.3289,0.4726,0.6163,0.76,0.9037,0.0474,0.1911,0.3348,0.4785,0.6222,0.7659,0.9096,0.0533,0.197
1362,0.0672,0.1309,0.1946,0.2583,0.322,0.3857,0.4494,0.5131,0.5768,0.6405,0.7042,0.7679,0.8316,0.8953,0.959,0.0227,0.0864,0.1501,0.2138,0.2775,0.3412,0.4049,0.4686,0.5323,0.596,0.6597,0.7234,0.7871,0.8508,0.9145,0.9782,0.0419,0.1056,0.1693,0.233,0.2967,0.3604,0.4241,0.4878,0.5515,0.6152,0.6789,0.7426
1363,0.9328,0.9165,0.9002,0.8839,0.8676,0.8513,0.835,0.8187,0.8024,0.7861,0.7698,0.7535,0.7372,0.7209,0.7046,0.6883,0.672,0.6557,0.6394,0.6231,0.6068,0.5905,0.5742,0.5579,0.5416,0.5253,0.509,0.4927,0.4764,0.4601,0.4438,0.4275,0.4112,0.3949,0.3786,0.3623,0.346,0.3297,0.3134,0.2971,0.2808,0.2645,0.2482
1364,0.7584,0.6621,0.5658,0.4695,0.3732,0.2769,0.1806,0.0843,0.988,0.8917,0.7954,0.6991,0.6028,0.5065,0.4102,0.3139,0.2176,0.1213,0.025,0.9287,0.8324,0.7361,0.6398,0.5435,0.4472,0.3509,0.2546,0.1583,0.062,0.9657,0.8694,0.7731,0.6768,0.5805,0.4842,0.3879,0.2916,0.1953,0.099,0.0027,0.9064,0.8101,0.7138
1365,0.544,0.3677,0.1914,0.0151,0.8388,0.6625,0.4862,0.3099,0.1336,0.9573,0.781,0.6047,0.4284,0.2521,0.0758,0.8995,0.7232,0.5469,0.3706,0.1943,0.018,0.8417,0.6654,0.4891,0.3128,0.1365,0.9602,0.7839,0.6076,0.4313,0.255,0.0787,0.9024,0.7261,0.5498,0.3735,0.1972,0.0209,0.8446,0.6683,0.492,0.3157,0.1394
1366,0.2896,0.0333,0.777,0.5207,0.2644,0.0081,0.7518,0.4955,0.2392,0.9829,0.7266,0.4703,0.214,0.9577,0.7014,0.4451,0.1888,0.9325,0.6762,0.4199,0.1636,0.9073,0.651,0.3947,0.1384,0.8821,0.6258,0.3695,0.1132,0.8569,0.6006,0.3443,0.088,0.8317,0.5754,0.3191,0.0628,0.8065,0.5502,0.2939,0.0376,0.7813,0.525
1367,0.9952,0.6589,0.3226,0.9863,0.65,0.3137,0.9774,0.6411,0.3048,0.9685,0.6322,0.2959,0.9596,0.6233,0.287,0.9507,0.6144,0.2781,0.9418,0.6055,0.2692,0.9329,0.5966,0.2603,0.924,0.5877,0.2514,0.9151,0.5788,0.2425,0.9062,0.5699,0.2336,0.8973,0.561,0.2247,0.8884,0.5521,0.2158,0.8795,0.5432,0.2069,0.8706
1368,0.6608,0.2445,0.8282,0.4119,0.9956,0.5793,0.163,0.7467,0.3304,0.9141,0.4978,0.0815,0.6652,0.2489,0.8326,0.4163,0.0,0.5837,0.1674,0.7511,0.3348,0.9185,0.5022,0.0859,0.6696,0.2533,0.837,0.4207,0.0044,0.5881,0.1718,0.7555,0.3392,0.9229,0.5066,0.0903,0.674,0.2577,0.8414,0.4251,0.0088,0.5925,0.1762
1369,0.2864,0.7901,0.2938,0.7975,0.3012,0.8049,0.3086,0.8123,0.316,0.8197,0.3234,0.8271,0.3308,0.8345,0.3382,0.8419,0.3456,0.8493,0.353,0.8567,0.3604,0.8641,0.3678,0.8715,0.3752,0.8789,0.3826,0.8863,0.39,0.8937,0.3974,0.9011,0.4048,0.9085,0.4122,0.9159,0.4196,0.9233,0.427,0.9307,0.4344,0.9381,0.4418
1370,0.872,0.2957,0.7194,0.1431,0.5668,0.9905,0.4142,0.8379,0.2616,0.6853,0.109,0.5327,0.9564,0.3801,0.8038,0.2275,0.6512,0.0749,0.4986,0.9223,0.346,0.7697,0.1934,0.6171,0.0408,0.4645,0.8882,0.3119,0.7356,0.1593,0.583,0.0067,0.4304,0.8541,0.2778,0.7015,0.1252,0.5489,0.9726,0.3963,0.82,0.2437,0.6674
1371,0.4176,0.7613,0.105,0.4487,0.7924,0.1361,0.4798,0.8235,0.1672,0.5109,0.8546,0.1983,0.542,0.8857,0.2294,0.5731,0.9168,0.2605,0.6042,0.9479,0.2916,0.6353,0.979,0.3227,0.6664,0.0101,0.3538,0.6975,0.0412,0.3849,0.7286,0.0723,0.416,0.7597,0.1034,0.4471,0.7908,0.1345,0.4782,0.8219,0.1656,0.5093,0.853
1372,0.9232,0.1869,0.4506,0.7143,0.978,0.2417,0.5054,0.7691,0.0328,0.2965,0.5602,0.8239,0.0876,0.3513,0.615,0.8787,0.1424,0.4061,0.6698,0.9335,0.1972,0.4609,0.7246,0.9883,0.252,0.5157,0.7794,0.0431,0.3068,0.5705,0.8342,0.0979,0.3616,0.6253,0.889,0.1527,0.4164,0.6801,0.9438,0.2075,0.4712,0.7349,0.9986
1373,0.3888,0.5725,0.7562,0.9399,0.1236,0.3073,0.491,0.6747,0.8584,0.0421,0.2258,0.4095,0.5932,0.7769,0.9606,0.1443,0.328,0.5117,0.6954,0.8791,0.0628,0.2465,0.4302,0.6139,0.7976,0.9813,0.165,0.3487,0.5324,0.7161,0.8998,0.0835,0.2672,0.4509,0.6346,0.8183,0.002,0.1857,0.3694,0.5531,0.7368,0.9205,0.1042
1374,0.8144,0.9181,0.0218,0.1255,0.2292,0.3329,0.4366,0.5403,0.644,0.7477,0.8514,0.9551,0.0588,0.1625,0.2662,0.3699,0.4736,0.5773,0.681,0.7847,0.8884,0.9921,0.0958,0.1995,0.3032,0.4069,0.5106,0.6143,0.718,0.8217,0.9254,0.0291,0.1328,0.2365,0.3402,0.4439,0.5476,0.6513,0.755,0.8587,0.9624,0.0661,0.1698
1375,0.2,0.2237,0.2474,0.2711,0.2948,0.3185,0.3422,0.3659,0.3896,0.4133,0.437,0.4607,0.4844,0.5081,0.5318,0.5555,0.5792,0.6029,0.6266,0.6503,0.674,0.6977,0.7214,0.7451,0.7688,0.7925,0.8162,0.8399,0.8636,0.8873,0.911,0.9347,0.9584,0.9821,0.0058,0.0295,0.0532,0.0769,0.1006,0.1243,0.148,0.1717,0.1954
1376,0.5456,0.4893,0.433,0.3767,0.3204,0.2641,0.2078,0.1515,0.0952,0.0389,0.9826,0.9263,0.87,0.8137,0.7574,0.7011,0.6448,0.5885,0.5322,0.4759,0.4196,0.3633,0.307,0.2507,0.1944,0.1381,0.0818,0.0255,0.9692,0.9129,0.8566,0.8003,0.744,0.6877,0.6314,0.5751,0.5188,0.4625,0.4062,0.3499,0.2936,0.2373,0.181
1377,0.8512,0.7149,0.5786,0.4423,0.306,0.1697,0.0334,0.8971,0.7608,0.6245,0.4882,0.3519,0.2156,0.0793,0.943,0.8067,0.6704,0.5341,0.3978,0.2615,0.1252,0.9889,0.8526,0.7163,0.58,0.4437,0.3074,0.1711,0.0348,0.8985,0.7622,0.6259,0.4896,0.3533,0.217,0.0807,0.9444,0.8081,0.6718,0.5355,0.3992,0.2629,0.1266
1378,0.1168,0.9005,0.6842,0.4679,0.2516,0.0353,0.819,0.6027,0.3864,0.1701,0.9538,0.7375,0.5212,0.3049,0.0886,0.8723,0.656,0.4397,0.2234,0.0071,0.7908,0.5745,0.3582,0.1419,0.9256,0.7093,0.493,0.2767,0.0604,0.8441,0.6278,0.4115,0.1952,0.9789,0.7626,0.5463,0.33,0.1137,0.8974,0.6811,0.4648,0.2485,0.0322
1379,0.3424,0.0461,0.7498,0.4535,0.1572,0.8609,0.5646,0.2683,0.972,0.6757,0.3794,0.0831,0.7868,0.4905,0.1942,0.8979,0.6016,0.3053,0.009,0.7127,0.4164,0.1201,0.8238,0.5275,0.2312,0.9349,0.6386,0.3423,0.046,0.7497,0.4534,0.1571,0.8608,0.5645,0.2682,0.9719,0.6756,0.3793,0.083,0.7867,0.4904,0.1941,0.8978
1380,0.528,0.1517,0.7754,0.3991,0.0228,0.6465,0.2702,0.8939,0.5176,0.1413,0.765,0.3887,0.0124,0.6361,0.2598,0.8835,0.5072,0.1309,0.7546,0.3783,0.002,0.6257,0.2494,0.8731,0.4968,0.1205,0.7442,0.3679,0.9916,0.6153,0.239,0.8627,0.4864,0.1101,0.7338,0.3575,0.9812,0.6049,0.2286,0.8523,0.476,0.0997,0.7234
1381,0.6736,0.2173,0.761,0.3047,0.8484,0.3921,0.9358,0.4795,0.0232,0.5669,0.1106,0.6543,0.198,0.7417,0.2854,0.8291,0.3728,0.9165,0.4602,0.0039,0.5476,0.0913,0.635,0.1787,0.7224,0.2661,0.8098,0.3535,0.8972,0.4409,0.9846,0.5283,0.072,0.6157,0.1594,0.7031,0.2468,0.7905,0.3342,0.8779,0.4216,0.9653,0.509
1382,0.7792,0.2429,0.7066,0.1703,0.634,0.0977,0.5614,0.0251,0.4888,0.9525,0.4162,0.8799,0.3436,0.8073,0.271,0.7347,0.1984,0.6621,0.1258,0.5895,0.0532,0.5169,0.9806,0.4443,0.908,0.3717,0.8354,0.2991,0.7628,0.2265,0.6902,0.1539,0.6176,0.0813,0.545,0.0087,0.4724,0.9361,0.3998,0.8635,0.3272,0.7909,0.2546
1383,0.8448,0.2285,0.6122,0.9959,0.3796,0.7633,0.147,0.5307,0.9144,0.2981,0.6818,0.0655,0.4492,0.8329,0.2166,0.6003,0.984,0.3677,0.7514,0.1351,0.5188,0.9025,0.2862,0.6699,0.0536,0.4373,0.821,0.2047,0.5884,0.9721,0.3558,0.7395,0.1232,0.5069,0.8906,0.2743,0.658,0.0417,0.4254,0.8091,0.1928,0.5765,0.9602
1384,0.8704,0.1741,0.4778,0.7815,0.0852,0.3889,0.6926,0.9963,0.3,0.6037,0.9074,0.2111,0.5148,0.8185,0.1222,0.4259,0.7296,0.0333,0.337,0.6407,0.9444,0.2481,0.5518,0.8555,0.1592,0.4629,0.7666,0.0703,0.374,0.6777,0.9814,0.2851,0.5888,0.8925,0.1962,0.4999,0.8036,0.1073,0.411,0.7147,0.0184,0.3221,0.6258
1385,0.856,0.0797,0.3034,0.5271,0.7508,0.9745,0.1982,0.4219,0.6456,0.8693,0.093,0.3167,0.5404,0.7641,0.9878,0.2115,0.4352,0.6589,0.8826,0.1063,0.33,0.5537,0.7774,0.0011,0.2248,0.4485,0.6722,0.8959,0.1196,0.3433,0.567,0.7907,0.0144,0.2381,0.4618,0.6855,0.9092,0.1329,0.3566,0.5803,0.804,0.0277,0.2514
1386,0.8016,0.9453,0.089,0.2327,0.3764,0.5201,0.6638,0.8075,0.9512,0.0949,0.2386,0.3823,0.526,0.6697,0.8134,0.9571,0.1008,0.2445,0.3882,0.5319,0.6756,0.8193,0.963,0.1067,0.2504,0.3941,0.5378,0.6815,0.8252,0.9689,0.1126,0.2563,0.4,0.5437,0.6874,0.8311,0.9748,0.1185,0.2622,0.4059,0.5496,0.6933,0.837
1387,0.7072,0.7709,0.8346,0.8983,0.962,0.0257,0.0894,0.1531,0.2168,0.2805,0.3442,0.4079,0.4716,0.5353,0.599,0.6627,0.7264,0.7901,0.8538,0.9175,0.9812,0.0449,0.1086,0.1723,0.236,0.2997,0.3634,0.4271,0.4908,0.5545,0.6182,0.6819,0.7456,0.8093,0.873,0.9367,0.0004,0.0641,0.1278,0.1915,0.2552,0.3189,0.3826
1388,0.5728,0.5565,0.5402,0.5239,0.5076,0.4913,0.475,0.4587,0.4424,0.4261,0.4098,0.3935,0.3772,0.3609,0.3446,0.3283,0.312,0.2957,0.2794,0.2631,0.2468,0.2305,0.2142,0.1979,0.1816,0.1653,0.149,0.1327,0.1164,0.1001,0.0838,0.0675,0.0512,0.0349,0.0186,0.0023,0.986,0.9697,0.9534,0.9371,0.9208,0.9045,0.8882
1389,0.3984,0.3021,0.2058,0.1095,0.0132,0.9169,0.8206,0.7243,0.628,0.5317,0.4354,0.3391,0.2428,0.1465,0.0502,0.9539,0.8576,0.7613,0.665,0.5687,0.4724,0.3761,0.2798,0.1835,0.0872,0.9909,0.8946,0.7983,0.702,0.6057,0.5094,0.4131,0.3168,0.2205,0.1242,0.0279,0.9316,0.8353,0.739,0.6427,0.5464,0.4501,0.3538
1390,0.184,0.0077,0.8314,0.6551,0.4788,0.3025,0.1262,0.9499,0.7736,0.5973,0.421,0.2447,0.0684,0.8921,0.7158,0.5395,0.3632,0.1869,0.0106,0.8343,0.658,0.4817,0.3054,0.1291,0.9528,0.7765,0.6002,0.4239,0.2476,0.0713,0.895,0.7187,0.5424,0.3661,0.1898,0.0135,0.8372,0.6609,0.4846,0.3083,0.132,0.9557,0.7794
1391,0.9296,0.6733,0.417,0.1607,0.9044,0.6481,0.3918,0.1355,0.8792,0.6229,0.3666,0.1103,0.854,0.5977,0.3414,0.0851,0.8288,0.5725,0.3162,0.0599,0.8036,0.5473,0.291,0.0347,0.7784,0.5221,0.2658,0.0095,0.7532,0.4969,0.2406,0.9843,0.728,0.4717,0.2154,0.9591,0.7028,0.4465,0.1902,0.9339,0.6776,0.4213,0.165
1392,0.6352,0.2989,0.9626,0.6263,0.29,0.9537,0.6174,0.2811,0.9448,0.6085,0.2722,0.9359,0.5996,0.2633,0.927,0.5907,0.2544,0.9181,0.5818,0.2455,0.9092,0.5729,0.2366,0.9003,0.564,0.2277,0.8914,0.5551,0.2188,0.8825,0.5462,0.2099,0.8736,0.5373,0.201,0.8647,0.5284,0.1921,0.8558,0.5195,0.1832,0.8469,0.5106
1393,0.3008,0.8845,0.4682,0.0519,0.6356,0.2193,0.803,0.3867,0.9704,0.5541,0.1378,0.7215,0.3052,0.8889,0.4726,0.0563,0.64,0.2237,0.8074,0.3911,0.9748,0.5585,0.1422,0.7259,0.3096,0.8933,0.477,0.0607,0.6444,0.2281,0.8118,0.3955,0.9792,0.5629,0.1466,0.7303,0.314,0.8977,0.4814,0.0651,0.6488,0.2325,0.8162
1394,0.9264,0.4301,0.9338,0.4375,0.9412,0.4449,0.9486,0.4523,0.956,0.4597,0.9634,0.4671,0.9708,0.4745,0.9782,0.4819,0.9856,0.4893,0.993,0.4967,0.0004,0.5041,0.0078,0.5115,0.0152,0.5189,0.0226,0.5263,0.03,0.5337,0.0374,0.5411,0.0448,0.5485,0.0522,0.5559,0.0596,0.5633,0.067,0.5707,0.0744,0.5781,0.0818
1395,0.512,0.9357,0.3594,0.7831,0.2068,0.6305,0.0542,0.4779,0.9016,0.3253,0.749,0.1727,0.5964,0.0201,0.4438,0.8675,0.2912,0.7149,0.1386,0.5623,0.986,0.4097,0.8334,0.2571,0.6808,0.1045,0.5282,0.9519,0.3756,0.7993,0.223,0.6467,0.0704,0.4941,0.9178,0.3415,0.7652,0.1889,0.6126,0.0363,0.46,0.8837,0.3074
1396,0.0576,0.4013,0.745,0.0887,0.4324,0.7761,0.1198,0.4635,0.8072,0.1509,0.4946,0.8383,0.182,0.5257,0.8694,0.2131,0.5568,0.9005,0.2442,0.5879,0.9316,0.2753,0.619,0.9627,0.3064,0.6501,0.9938,0.3375,0.6812,0.0249,0.3686,0.7123,0.056,0.3997,0.7434,0.0871,0.4308,0.7745,0.1182,0.4619,0.8056,0.1493,0.493
1397,0.5632,0.8269,0.0906,0.3543,0.618,0.8817,0.1454,0.4091,0.6728,0.9365,0.2002,0.4639,0.7276,0.9913,0.255,0.5187,0.7824,0.0461,0.3098,0.5735,0.8372,0.1009,0.3646,0.6283,0.892,0.1557,0.4194,0.6831,0.9468,0.2105,0.4742,0.7379,0.0016,0.2653,0.529,0.7927,0.0564,0.3201,0.5838,0.8475,0.1112,0.3749,0.6386
1398,0.0288,0.2125,0.3962,0.5799,0.7636,0.9473,0.131,0.3147,0.4984,0.6821,0.8658,0.0495,0.2332,0.4169,0.6006,0.7843,0.968,0.1517,0.3354,0.5191,0.7028,0.8865,0.0702,0.2539,0.4376,0.6213,0.805,0.9887,0.1724,0.3561,0.5398,0.7235,0.9072,0.0909,0.2746,0.4583,0.642,0.8257,0.0094,0.1931,0.3768,0.5605,0.7442
1399,0.4544,0.5581,0.6618,0.7655,0.8692,0.9729,0.0766,0.1803,0.284,0.3877,0.4914,0.5951,0.6988,0.8025,0.9062,0.0099,0.1136,0.2173,0.321,0.4247,0.5284,0.6321,0.7358,0.8395,0.9432,0.0469,0.1506,0.2543,0.358,0.4617,0.5654,0.6691,0.7728,0.8765,0.9802,0.0839,0.1876,0.2913,0.395,0.4987,0.6024,0.7061,0.8098
1400,0.84,0.8637,0.8874,0.9111,0.9348,0.9585,0.9822,0.0059,0.0296,0.0533,0.077,0.1007,0.1244,0.1481,0.1718,0.1955,0.2192,0.2429,0.2666,0.2903,0.314,0.3377,0.3614,0.3851,0.4088,0.4325,0.4562,0.4799,0.5036,0.5273,0.551,0.5747,0.5984,0.6221,0.6458,0.6695,0.6932,0.7169,0.7406,0.7643,0.788,0.8117,0.8354
1401,0.1856,0.1293,0.073,0.0167,0.9604,0.9041,0.8478,0.7915,0.7352,0.6789,0.6226,0.5663,0.51,0.4537,0.3974,0.3411,0.2848,0.2285,0.1722,0.1159,0.0596,0.0033,0.947,0.8907,0.8344,0.7781,0.7218,0.6655,0.6092,0.5529,0.4966,0.4403,0.384,0.3277,0.2714,0.2151,0.1588,0.1025,0.0462,0.9899,0.9336,0.8773,0.821
1402,0.4912,0.3549,0.2186,0.0823,0.946,0.8097,0.6734,0.5371,0.4008,0.2645,0.1282,0.9919,0.8556,0.7193,0.583,0.4467,0.3104,0.1741,0.0378,0.9015,0.7652,0.6289,0.4926,0.3563,0.22,0.0837,0.9474,0.8111,0.6748,0.5385,0.4022,0.2659,0.1296,0.9933,0.857,0.7207,0.5844,0.4481,0.3118,0.1755,0.0392,0.9029,0.7666
1403,0.7568,0.5405,0.3242,0.1079,0.8916,0.6753,0.459,0.2427,0.0264,0.8101,0.5938,0.3775,0.1612,0.9449,0.7286,0.5123,0.296,0.0797,0.8634,0.6471,0.4308,0.2145,0.9982,0.7819,0.5656,0.3493,0.133,0.9167,0.7004,0.4841,0.2678,0.0515,0.8352,0.6189,0.4026,0.1863,0.97,0.7537,0.5374,0.3211,0.1048,0.8885,0.6722
1404,0.9824,0.6861,0.3898,0.0935,0.7972,0.5009,0.2046,0.9083,0.612,0.3157,0.0194,0.7231,0.4268,0.1305,0.8342,0.5379,0.2416,0.9453,0.649,0.3527,0.0564,0.7601,0.4638,0.1675,0.8712,0.5749,0.2786,0.9823,0.686,0.3897,0.0934,0.7971,0.5008,0.2045,0.9082,0.6119,0.3156,0.0193,0.723,0.4267,0.1304,0.8341,0.5378
1405,0.168,0.7917,0.4154,0.0391,0.6628,0.2865,0.9102,0.5339,0.1576,0.7813,0.405,0.0287,0.6524,0.2761,0.8998,0.5235,0.1472,0.7709,0.3946,0.0183,0.642,0.2657,0.8894,0.5131,0.1368,0.7605,0.3842,0.0079,0.6316,0.2553,0.879,0.5027,0.1264,0.7501,0.3738,0.9975,0.6212,0.2449,0.8686,0.4923,0.116,0.7397,0.3634
